TimeStep,Probe1_Ez,Probe2_Ez
36680,1.77779e-07,-1.67791e-07
36681,-1.42385e-07,3.71061e-08
36682,-3.00133e-07,2.0919e-07
36683,-1.57268e-07,2.09459e-07
36684,1.22757e-07,3.9141e-08
36685,2.53269e-07,-1.62064e-07
36686,1.16738e-07,-2.29533e-07
36687,-1.26279e-07,-1.08108e-07
36688,-2.15291e-07,1.01896e-07
36689,-6.41685e-08,2.26506e-07
36690,1.53828e-07,1.62405e-07
36691,1.95581e-07,-3.59143e-08
36692,1.07547e-08,-2.01269e-07
36693,-2.00528e-07,-1.95348e-07
36694,-1.99129e-07,-2.65509e-08
36695,3.23241e-08,1.58412e-07
36696,2.57153e-07,2.02748e-07
36697,2.25219e-07,7.51998e-08
36698,-5.70902e-08,-1.0676e-07
36699,-3.13187e-07,-1.85145e-07
36700,-2.68534e-07,-1.01519e-07
36701,6.01325e-08,5.78534e-08
36702,3.59614e-07,1.48677e-07
36703,3.21578e-07,1.01693e-07
36704,-4.18842e-08,-2.27042e-08
36705,-3.90008e-07,-1.03539e-07
36706,-3.76595e-07,-7.77827e-08
36707,5.1278e-09,8.62403e-09
36708,4.00118e-07,6.07876e-08
36709,4.26032e-07,3.6445e-08
36710,4.57044e-08,-1.79225e-08
36711,-3.8739e-07,-2.94359e-08
36712,-4.6224e-07,1.37167e-08
36713,-1.04096e-07,4.87896e-08
36714,3.51606e-07,1.53188e-08
36715,4.77896e-07,-6.42967e-08
36716,1.61034e-07,-9.70518e-08
36717,-2.96336e-07,-2.16135e-08
36718,-4.67865e-07,1.07693e-07
36719,-2.06062e-07,1.57162e-07
36720,2.29653e-07,4.95525e-08
36721,4.31588e-07,-1.36794e-07
36722,2.30028e-07,-2.21982e-07
36723,-1.62797e-07,-9.80768e-08
36724,-3.74173e-07,1.45236e-07
36725,-2.28114e-07,2.82441e-07
36726,1.07021e-07,1.62627e-07
36727,3.05113e-07,-1.29031e-07
36728,2.01244e-07,-3.28524e-07
36729,-7.03681e-08,-2.34561e-07
36730,-2.35245e-07,8.87332e-08
36731,-1.55069e-07,3.51884e-07
36732,5.61852e-08,3.02528e-07
36733,1.73868e-07,-3.03863e-08
36734,9.75141e-08,-3.48734e-07
36735,-6.37799e-08,-3.55608e-07
36736,-1.27514e-07,-3.58902e-08
36737,-3.67235e-08,3.21121e-07
36738,8.99859e-08,3.86514e-07
36739,1.00312e-07,9.90426e-08
36740,-1.95564e-08,-2.75749e-07
36741,-1.30034e-07,-3.93005e-07
36742,-9.45739e-08,-1.50073e-07
36743,6.37013e-08,2.21322e-07
36744,1.77257e-07,3.77077e-07
36745,1.10325e-07,1.83293e-07
36746,-8.85173e-08,-1.66275e-07
36747,-2.22679e-07,-3.43143e-07
36748,-1.43964e-07,-1.95847e-07
36749,8.89409e-08,1.18029e-07
36750,2.55941e-07,2.96877e-07
36751,1.87515e-07,1.86896e-07
36752,-6.43579e-08,-8.32997e-08
36753,-2.67917e-07,-2.45305e-07
36754,-2.29837e-07,-1.57772e-07
36755,1.97681e-08,6.79642e-08
36756,2.53729e-07,1.9715e-07
36757,2.59683e-07,1.13078e-07
36758,3.53858e-08,-7.56196e-08
36759,-2.14246e-07,-1.61988e-07
36760,-2.68958e-07,-6.12962e-08
36761,-9.02055e-08,1.05499e-07
36762,1.55173e-07,1.47788e-07
36763,2.54324e-07,1.35488e-08
36764,1.35309e-07,-1.51476e-07
36765,-8.46008e-08,-1.58056e-07
36766,-2.16626e-07,1.94374e-08
36767,-1.64197e-07,2.03356e-07
36768,1.08172e-08,1.90489e-07
36769,1.59283e-07,-3.05479e-08
36770,1.72938e-07,-2.4997e-07
36771,5.84423e-08,-2.38047e-07
36772,-8.7257e-08,1.78061e-08
36773,-1.59501e-07,2.82245e-07
36774,-1.15746e-07,2.91618e-07
36775,7.22387e-09,1.63599e-08
36776,1.24055e-07,-2.94592e-07
36777,1.54156e-07,-3.42421e-07
36778,7.20115e-08,-6.69902e-08
36779,-7.01933e-08,2.84486e-07
36780,-1.68755e-07,3.82894e-07
36781,-1.40308e-07,1.27911e-07
36782,5.71721e-09,-2.51562e-07
36783,1.58888e-07,-4.0643e-07
36784,1.88657e-07,-1.91795e-07
36785,5.84423e-08,1.97596e-07
36786,-1.29378e-07,4.07395e-07
36787,-2.12155e-07,2.49825e-07
36788,-1.11176e-07,-1.27478e-07
36789,8.94816e-08,-3.82403e-07
36790,2.11585e-07,-2.92415e-07
36791,1.44466e-07,4.98364e-08
36792,-4.99578e-08,3.32314e-07
36793,-1.92616e-07,3.1153e-07
36794,-1.55092e-07,2.40663e-08
36795,2.00306e-08,-2.6328e-07
36796,1.63344e-07,-3.03499e-07
36797,1.44143e-07,-8.32699e-08
36798,-5.90108e-09,1.85586e-07
36799,-1.3199e-07,2.70457e-07
36800,-1.15343e-07,1.20343e-07
36801,1.10071e-08,-1.10611e-07
36802,1.06016e-07,-2.19378e-07
36803,7.38749e-08,-1.33022e-07
36804,-3.67819e-08,4.77016e-08
36805,-9.23275e-08,1.59431e-07
36806,-2.63912e-08,1.23577e-07
36807,8.25388e-08,-2.65046e-09
36808,9.72097e-08,-9.94733e-08
36809,-1.85772e-08,-9.69069e-08
36810,-1.44376e-07,-2.19545e-08
36811,-1.24964e-07,4.70245e-08
36812,5.12964e-08,5.90835e-08
36813,2.14386e-07,2.57498e-08
36814,1.75775e-07,-8.48906e-09
36815,-6.31486e-08,-1.71536e-08
36816,-2.81612e-07,-1.04198e-08
36817,-2.44448e-07,-1.07505e-08
36818,4.95547e-08,-2.0528e-08
36819,3.34896e-07,-1.94596e-08
36820,3.21347e-07,7.43974e-09
36821,-1.16303e-08,4.48938e-08
36822,-3.66152e-07,5.57675e-08
36823,-3.95272e-07,1.76493e-08
36824,-4.45217e-08,-4.83207e-08
36825,3.7219e-07,-8.78155e-08
36826,4.56563e-07,-5.86246e-08
36827,1.10258e-07,2.7382e-08
36828,-3.54308e-07,1.05149e-07
36829,-4.98731e-07,1.05515e-07
36830,-1.76813e-07,1.56469e-08
36831,3.16594e-07,-1.00761e-07
36832,5.18272e-07,-1.4722e-07
36833,2.3635e-07,-7.36443e-08
36834,-2.64592e-07,7.28267e-08
36835,-5.13849e-07,1.74684e-07
36836,-2.81794e-07,1.37267e-07
36837,2.05176e-07,-2.4143e-08
36838,4.86236e-07,-1.82533e-07
36839,3.06819e-07,-1.97555e-07
36840,-1.46922e-07,-3.97999e-08
36841,-4.39295e-07,1.68787e-07
36842,-3.07039e-07,2.47099e-07
36843,9.95546e-08,1.12427e-07
36844,3.80764e-07,-1.33804e-07
36845,2.8205e-07,-2.7986e-07
36846,-7.17646e-08,-1.86421e-07
36847,-3.21427e-07,7.99306e-08
36848,-2.36736e-07,2.90971e-07
36849,6.83444e-08,2.53425e-07
36850,2.72383e-07,-1.22e-08
36851,1.80446e-07,-2.77674e-07
36852,-8.84535e-08,-3.04514e-07
36853,-2.41772e-07,-6.10192e-08
36854,-1.24208e-07,2.41096e-07
36855,1.26209e-07,3.32207e-07
36856,2.32854e-07,1.28886e-07
36857,7.75708e-08,-1.87368e-07
36858,-1.731e-07,-3.33142e-07
36859,-2.44315e-07,-1.80773e-07
36860,-4.68593e-08,1.26696e-07
36861,2.20495e-07,3.09642e-07
36862,2.71983e-07,2.09464e-07
36863,3.52813e-08,-7.04779e-08
36864,-2.60831e-07,-2.68968e-07
36865,-3.10297e-07,-2.12987e-07
36866,-4.38144e-08,2.80902e-08
36867,2.87496e-07,2.20715e-07
36868,3.52579e-07,1.94152e-07
36869,7.14191e-08,-5.11927e-09
36870,-2.94718e-07,-1.74111e-07
36871,-3.90687e-07,-1.58605e-07
36872,-1.14208e-07,3.56584e-09
36873,2.78591e-07,1.36708e-07
36874,4.15455e-07,1.13084e-07
36875,1.64651e-07,-2.2952e-08
36876,-2.38991e-07,-1.14494e-07
36877,-4.1871e-07,-6.49288e-08
36878,-2.12292e-07,6.08277e-08
36879,1.80909e-07,1.1217e-07
36880,3.96065e-07,2.23457e-08
36881,2.46345e-07,-1.12205e-07
36882,-1.13747e-07,-1.3238e-07
36883,-3.48696e-07,5.97191e-09
36884,-2.58945e-07,1.68917e-07
36885,4.8604e-08,1.74036e-07
36886,2.82852e-07,-1.26932e-08
36887,2.4715e-07,-2.20365e-07
36888,4.91377e-09,-2.31174e-07
36889,-2.07476e-07,-5.53718e-09
36890,-2.12725e-07,2.56072e-07
36891,-4.05592e-08,2.93764e-07
36892,1.31588e-07,4.64742e-08
36893,1.60408e-07,-2.68863e-07
36894,5.54165e-08,-3.50495e-07
36895,-6.29648e-08,-1.02908e-07
36896,-9.63016e-08,2.5678e-07
36897,-4.89617e-08,3.92016e-07
36898,8.17605e-09,1.65215e-07
36899,2.74426e-08,-2.22723e-07
36900,2.26863e-08,-4.12821e-07
36901,2.72187e-08,-2.24131e-07
36902,3.7897e-08,1.72507e-07
36903,1.92228e-08,4.11116e-07
36904,-3.95266e-08,2.72198e-07
36905,-9.0562e-08,-1.12996e-07
36906,-6.91144e-08,-3.87676e-07
36907,2.87241e-08,-3.03707e-07
36908,1.22378e-07,5.14725e-08
36909,1.16487e-07,3.45179e-07
36910,2.09798e-10,3.14334e-07
36911,-1.2887e-07,4.13326e-09
36912,-1.50469e-07,-2.88635e-07
36913,-3.78874e-08,-3.01747e-07
36914,1.11088e-07,-4.55155e-08
36915,1.63051e-07,2.26011e-07
36916,7.31443e-08,2.67151e-07
36917,-7.52365e-08,6.56777e-08
36918,-1.51174e-07,-1.67601e-07
36919,-9.62594e-08,-2.16442e-07
36920,3.03266e-08,-6.1453e-08
36921,1.16621e-07,1.23614e-07
36922,1.00944e-07,1.59518e-07
36923,1.45078e-08,3.5168e-08
36924,-6.42904e-08,-1.01036e-07
36925,-8.44083e-08,-1.07583e-07
36926,-5.14798e-08,5.88927e-09
36927,4.64655e-10,1.01641e-07
36928,4.63848e-08,6.98936e-08
36929,7.41837e-08,-5.19711e-08
36930,6.77667e-08,-1.22262e-07
36931,1.1388e-08,-5.17716e-08
36932,-7.73387e-08,9.37232e-08
36933,-1.32259e-07,1.56732e-07
36934,-8.46282e-08,5.46471e-08
36935,5.74885e-08,-1.23763e-07
36936,1.84076e-07,-1.97876e-07
36937,1.65762e-07,-7.7252e-08
36938,-1.46871e-08,1.36692e-07
36939,-2.15199e-07,2.38297e-07
36940,-2.4443e-07,1.16437e-07
36941,-4.61561e-08,-1.28672e-07
36942,2.21164e-07,-2.70204e-07
36943,3.09832e-07,-1.66899e-07
36944,1.15756e-07,9.78513e-08
36945,-2.02927e-07,2.85594e-07
36946,-3.53915e-07,2.20592e-07
36947,-1.82983e-07,-4.57871e-08
36948,1.66601e-07,-2.77782e-07
36949,3.73534e-07,-2.67253e-07
36950,2.38088e-07,-2.14064e-08
36951,-1.21168e-07,2.43829e-07
36952,-3.70446e-07,2.96696e-07
36953,-2.74802e-07,9.36472e-08
36954,7.57329e-08,-1.8624e-07
36955,3.4959e-07,-3.01896e-07
36956,2.9048e-07,-1.59479e-07
36957,-3.79225e-08,1.12542e-07
36958,-3.1725e-07,2.8106e-07
36959,-2.85102e-07,2.09346e-07
36960,1.3784e-08,-3.2835e-08
36961,2.80332e-07,-2.37466e-07
36962,2.60604e-07,-2.37685e-07
36963,-8.10807e-09,-4.31195e-08
36964,-2.46557e-07,1.77536e-07
36965,-2.21266e-07,2.42988e-07
36966,2.38958e-08,1.07619e-07
36967,2.24292e-07,-1.0874e-07
36968,1.74424e-07,-2.26588e-07
36969,-6.08127e-08,-1.55114e-07
36970,-2.20994e-07,3.86624e-08
36971,-1.30062e-07,1.91709e-07
36972,1.13857e-07,1.81735e-07
36973,2.40689e-07,2.48846e-08
36974,9.85964e-08,-1.43593e-07
36975,-1.73741e-07,-1.85565e-07
36976,-2.82074e-07,-7.39667e-08
36977,-8.77462e-08,9.00571e-08
36978,2.2933e-07,1.6793e-07
36979,3.38693e-07,1.01899e-07
36980,1.00303e-07,-4.1068e-08
36981,-2.70875e-07,-1.34555e-07
36982,-4.01162e-07,-1.05572e-07
36983,-1.3405e-07,6.5996e-09
36984,2.92208e-07,9.50806e-08
36985,4.59993e-07,8.71846e-08
36986,1.83463e-07,6.3997e-09
36987,-2.90988e-07,-6.0589e-08
36988,-5.07322e-07,-5.39297e-08
36989,-2.41668e-07,3.86944e-09
36990,2.67673e-07,4.03441e-08
36991,5.37106e-07,1.56269e-08
36992,3.01318e-07,-3.411e-08
36993,-2.24711e-07,-3.96056e-08
36994,-5.44752e-07,1.82367e-08
36995,-3.54482e-07,7.78318e-08
36996,1.66772e-07,5.94777e-08
36997,5.27502e-07,-4.03405e-08
36998,3.92746e-07,-1.27537e-07
36999,-1.01406e-07,-9.81404e-08
37000,-4.85844e-07,4.5707e-08
37001,-4.08627e-07,1.75799e-07
37002,3.87227e-08,1.5194e-07
37003,4.24831e-07,-3.11661e-08
37004,3.97995e-07,-2.15219e-07
37005,1.06999e-08,-2.15419e-07
37006,-3.53795e-07,-4.52905e-09
37007,-3.62002e-07,2.38442e-07
37008,-3.88909e-08,2.80801e-07
37009,2.84016e-07,5.95613e-08
37010,3.07006e-07,-2.39371e-07
37011,4.27828e-08,-3.38332e-07
37012,-2.25486e-07,-1.27926e-07
37013,-2.42418e-07,2.15373e-07
37014,-2.44047e-08,3.78279e-07
37015,1.84612e-07,1.99813e-07
37016,1.77833e-07,-1.6901e-07
37017,-1.07893e-08,-3.93882e-07
37018,-1.63865e-07,-2.63977e-07
37019,-1.21175e-07,1.07828e-07
37020,5.59574e-08,3.83536e-07
37021,1.62809e-07,3.10979e-07
37022,7.84034e-08,-4.2055e-08
37023,-1.03895e-07,-3.50826e-07
37024,-1.79036e-07,-3.35467e-07
37025,-5.39315e-08,-1.84052e-08
37026,1.46987e-07,3.02656e-07
37027,2.08075e-07,3.36426e-07
37028,5.03851e-08,6.59341e-08
37029,-1.77239e-07,-2.46971e-07
37030,-2.42777e-07,-3.15939e-07
37031,-6.73311e-08,-9.54726e-08
37032,1.87537e-07,1.9152e-07
37033,2.73556e-07,2.77972e-07
37034,9.99794e-08,1.03953e-07
37035,-1.73955e-07,-1.43822e-07
37036,-2.90325e-07,-2.28183e-07
37037,-1.39369e-07,-9.02693e-08
37038,1.37687e-07,1.11194e-07
37039,2.85504e-07,1.74377e-07
37040,1.74586e-07,5.62764e-08
37041,-8.50842e-08,-9.9694e-08
37042,-2.56356e-07,-1.26238e-07
37043,-1.95969e-07,-7.88268e-09
37044,2.55682e-08,1.12022e-07
37045,2.05283e-07,9.34686e-08
37046,1.97494e-07,-4.52397e-08
37047,3.12614e-08,-1.4578e-07
37048,-1.3818e-07,-8.29037e-08
37049,-1.77208e-07,9.19088e-08
37050,-7.76089e-08,1.93577e-07
37051,6.23126e-08,9.62879e-08
37052,1.36198e-07,-1.22654e-07
37053,1.07856e-07,-2.45252e-07
37054,1.48592e-08,-1.30123e-07
37055,-7.75242e-08,1.32077e-07
37056,-1.18114e-07,2.90895e-07
37057,-8.57164e-08,1.7749e-07
37058,6.1441e-09,-1.19211e-07
37059,1.06311e-07,-3.22928e-07
37060,1.42463e-07,-2.30403e-07
37061,7.05422e-08,8.62915e-08
37062,-7.33077e-08,3.36474e-07
37063,-1.78225e-07,2.81173e-07
37064,-1.42859e-07,-3.74346e-08
37065,2.41583e-08,-3.28761e-07
37066,1.89243e-07,-3.22526e-07
37067,2.00659e-07,-2.17005e-08
37068,3.19988e-08,2.98956e-07
37069,-1.76797e-07,3.47512e-07
37070,-2.36255e-07,8.35178e-08
37071,-8.40495e-08,-2.49018e-07
37072,1.47331e-07,-3.50418e-07
37073,2.46794e-07,-1.38667e-07
37074,1.22092e-07,1.84759e-07
37075,-1.1044e-07,3.2873e-07
37076,-2.34651e-07,1.77759e-07
37077,-1.39903e-07,-1.15645e-07
37078,7.59487e-08,-2.84876e-07
37079,2.05833e-07,-1.9416e-07
37080,1.35488e-07,5.26676e-08
37081,-5.17982e-08,2.26209e-07
37082,-1.67775e-07,1.86237e-07
37083,-1.1006e-07,-5.16933e-09
37084,4.35692e-08,-1.62883e-07
37085,1.28015e-07,-1.5761e-07
37086,6.68637e-08,-2.15838e-08
37087,-5.49413e-08,1.04809e-07
37088,-9.40713e-08,1.15374e-07
37089,-1.09493e-08,2.68522e-08
37090,8.77414e-08,-5.94784e-08
37091,7.34959e-08,-6.76796e-08
37092,-5.03589e-08,-1.32058e-08
37093,-1.40968e-07,3.15029e-08
37094,-7.29176e-08,2.22303e-08
37095,1.07564e-07,-1.49187e-08
37096,2.0958e-07,-2.32299e-08
37097,9.59706e-08,1.39225e-08
37098,-1.50667e-07,5.17075e-08
37099,-2.84516e-07,3.50554e-08
37100,-1.41373e-07,-3.42423e-08
37101,1.72017e-07,-8.96553e-08
37102,3.54692e-07,-6.47275e-08
37103,2.02706e-07,3.34664e-08
37104,-1.68717e-07,1.19686e-07
37105,-4.10142e-07,1.06342e-07
37106,-2.70326e-07,-9.438e-09
37107,1.43127e-07,-1.32727e-07
37108,4.44562e-07,-1.50467e-07
37109,3.34304e-07,-3.51778e-08
37110,-1.01326e-07,1.22413e-07
37111,-4.55958e-07,1.8616e-07
37112,-3.86633e-07,9.28256e-08
37113,5.08512e-08,-8.73502e-08
37114,4.45651e-07,-2.04097e-07
37115,4.21811e-07,-1.53102e-07
37116,7.59872e-10,3.14641e-08
37117,-4.16999e-07,1.99076e-07
37118,-4.36364e-07,2.0581e-07
37119,-4.61845e-08,3.77274e-08
37120,3.75015e-07,-1.70562e-07
37121,4.28667e-07,-2.43249e-07
37122,7.82177e-08,-1.11592e-07
37123,-3.26768e-07,1.21502e-07
37124,-3.99769e-07,2.60784e-07
37125,-9.05843e-08,1.82031e-07
37126,2.81343e-07,-5.67794e-08
37127,3.54553e-07,-2.56226e-07
37128,7.98729e-08,-2.41781e-07
37129,-2.48307e-07,-1.74265e-08
37130,-3.01788e-07,2.29398e-07
37131,-4.74313e-08,2.84253e-07
37132,2.34977e-07,9.34095e-08
37133,2.52259e-07,-1.82683e-07
37134,-3.30975e-10,-3.04154e-07
37135,-2.43992e-07,-1.62003e-07
37136,-2.15674e-07,1.21977e-07
37137,5.37702e-08,2.99194e-07
37138,2.72726e-07,2.14023e-07
37139,1.98068e-07,-5.66407e-08
37140,-1.02949e-07,-2.71787e-07
37141,-3.14779e-07,-2.42872e-07
37142,-2.01056e-07,-2.39414e-09
37143,1.39953e-07,2.29209e-07
37144,3.6229e-07,2.46827e-07
37145,2.22807e-07,4.56998e-08
37146,-1.59567e-07,-1.81663e-07
37147,-4.07539e-07,-2.2949e-07
37148,-2.59423e-07,-6.79079e-08
37149,1.58805e-07,1.39232e-07
37150,4.4326e-07,1.98135e-07
37151,3.05481e-07,6.83669e-08
37152,-1.36597e-07,-1.095e-07
37153,-4.62527e-07,-1.61189e-07
37154,-3.53727e-07,-4.99855e-08
37155,9.44582e-08,9.68803e-08
37156,4.59424e-07,1.26465e-07
37157,3.95076e-07,1.76057e-08
37158,-3.757e-08,-1.03242e-07
37159,-4.30848e-07,-1.0077e-07
37160,-4.20018e-07,2.27828e-08
37161,-2.51063e-08,1.28463e-07
37162,3.78367e-07,9.00972e-08
37163,4.21261e-07,-6.38898e-08
37164,8.25915e-08,-1.70038e-07
37165,-3.08605e-07,-9.91541e-08
37166,-3.96172e-07,9.71355e-08
37167,-1.24934e-07,2.22187e-07
37168,2.31498e-07,1.29797e-07
37169,3.47453e-07,-1.13945e-07
37170,1.45867e-07,-2.75837e-07
37171,-1.57362e-07,-1.79372e-07
37172,-2.81731e-07,1.08238e-07
37173,-1.4366e-07,3.20384e-07
37174,9.44742e-08,2.4048e-07
37175,2.07189e-07,-7.87092e-08
37176,1.20193e-07,-3.46698e-07
37177,-4.82791e-08,-3.02814e-07
37178,-1.31842e-07,2.93633e-08
37179,-7.94901e-08,3.49719e-07
37180,2.18501e-08,3.56187e-07
37181,6.31113e-08,3.20747e-08
37182,2.70379e-08,-3.29205e-07
37183,-1.63042e-08,-3.93007e-07
37184,-7.9569e-09,-9.67201e-08
37185,2.99984e-08,2.8861e-07
37186,3.02808e-08,4.09045e-07
37187,-2.76758e-08,1.56426e-07
37188,-8.27371e-08,-2.33365e-07
37189,-5.89155e-08,-4.02818e-07
37190,4.05208e-08,-2.04287e-07
37191,1.21848e-07,1.69941e-07
37192,9.36669e-08,3.74915e-07
37193,-3.18228e-08,2.34422e-07
37194,-1.4009e-07,-1.05892e-07
37195,-1.23949e-07,-3.28232e-07
37196,7.79656e-09,-2.42333e-07
37197,1.34747e-07,4.9883e-08
37198,1.40104e-07,2.68776e-07
37199,2.20048e-08,2.26308e-07
37200,-1.08401e-07,-1.05192e-08
37201,-1.36101e-07,-2.05738e-07
37202,-4.76059e-08,-1.89044e-07
37203,6.75911e-08,-6.02848e-09
37204,1.10484e-07,1.49847e-07
37205,6.11033e-08,1.37955e-07
37206,-2.0417e-08,-1.69226e-09
37207,-6.54814e-08,-1.10432e-07
37208,-5.75594e-08,-8.34263e-08
37209,-2.52985e-08,2.97946e-08
37210,5.46906e-09,9.27826e-08
37211,3.45484e-08,3.58114e-08
37212,6.25374e-08,-7.05605e-08
37213,6.38585e-08,-9.72911e-08
37214,8.37362e-09,-2.87141e-09
37215,-8.49341e-08,1.15026e-07
37216,-1.3537e-07,1.20525e-07
37217,-6.93086e-08,-1.11065e-08
37218,8.71931e-08,-1.55e-07
37219,2.00423e-07,-1.57006e-07
37220,1.43075e-07,4.71978e-09
37221,-6.6603e-08,1.8367e-07
37222,-2.50005e-07,2.00293e-07
37223,-2.20992e-07,2.13229e-08
37224,2.481e-08,-1.95396e-07
37225,2.77144e-07,-2.43027e-07
37226,2.92391e-07,-6.41149e-08
37227,3.16621e-08,1.85927e-07
37228,-2.7934e-07,2.76878e-07
37229,-3.47524e-07,1.1782e-07
37230,-9.29512e-08,-1.53685e-07
37231,2.59407e-07,-2.93582e-07
37232,3.8029e-07,-1.73546e-07
37233,1.48753e-07,1.01322e-07
37234,-2.24205e-07,2.8719e-07
37235,-3.8928e-07,2.20863e-07
37236,-1.90897e-07,-3.61061e-08
37237,1.82207e-07,-2.56341e-07
37238,3.76934e-07,-2.5065e-07
37239,2.14355e-07,-3.17082e-08
37240,-1.41543e-07,2.04964e-07
37241,-3.47923e-07,2.57759e-07
37242,-2.16809e-07,9.18435e-08
37243,1.09344e-07,-1.40855e-07
37244,3.08178e-07,-2.41964e-07
37245,1.98023e-07,-1.36625e-07
37246,-9.18947e-08,7.30864e-08
37247,-2.6489e-07,2.06942e-07
37248,-1.60052e-07,1.61958e-07
37249,9.4321e-08,-9.8792e-09
37250,2.26602e-07,-1.58433e-07
37251,1.0809e-07,-1.66766e-07
37252,-1.19221e-07,-4.21074e-08
37253,-2.02186e-07,1.03024e-07
37254,-5.0735e-08,1.52109e-07
37255,1.64944e-07,7.75591e-08
37256,1.98546e-07,-4.7992e-08
37257,-1.4201e-09,-1.21121e-07
37258,-2.25005e-07,-9.26083e-08
37259,-2.18198e-07,1.3876e-09
37260,3.86095e-08,7.96424e-08
37261,2.89529e-07,8.59513e-08
37262,2.58347e-07,2.88724e-08
37263,-5.46564e-08,-3.6387e-08
37264,-3.48107e-07,-6.03442e-08
37265,-3.12068e-07,-3.7125e-08
37266,4.81247e-08,1.54691e-09
37267,3.9245e-07,2.30361e-08
37268,3.70746e-07,2.21957e-08
37269,-2.15329e-08,1.59664e-08
37270,-4.17509e-07,1.5757e-08
37271,-4.26145e-07,1.18276e-08
37272,-2.03038e-08,-1.11975e-08
37273,4.2108e-07,-4.5777e-08
37274,4.71168e-07,-5.69394e-08
37275,7.13853e-08,-1.58156e-08
37276,-4.03089e-07,5.94123e-08
37277,-4.99717e-07,1.03824e-07
37278,-1.24622e-07,6.10038e-08
37279,3.65655e-07,-5.27837e-08
37280,5.06887e-07,-1.44085e-07
37281,1.7173e-07,-1.18164e-07
37282,-3.1385e-07,2.52135e-08
37283,-4.90189e-07,1.71081e-07
37284,-2.04122e-07,1.80321e-07
37285,2.55996e-07,2.17374e-08
37286,4.51212e-07,-1.79721e-07
37287,2.15088e-07,-2.39988e-07
37288,-2.0239e-07,-8.44917e-08
37289,-3.96254e-07,1.6646e-07
37290,-2.02167e-07,2.89092e-07
37291,1.62568e-07,1.56917e-07
37292,3.35003e-07,-1.30274e-07
37293,1.68159e-07,-3.19765e-07
37294,-1.42542e-07,-2.30136e-07
37295,-2.77719e-07,7.40854e-08
37296,-1.20019e-07,3.26338e-07
37297,1.43555e-07,2.9381e-07
37298,2.32532e-07,-5.24491e-09
37299,6.64207e-08,-3.07549e-07
37300,-1.62822e-07,-3.38804e-07
37301,-2.04222e-07,-6.58846e-08
37302,-1.55808e-08,2.67394e-07
37303,1.95231e-07,3.59881e-07
37304,1.94584e-07,1.28804e-07
37305,-2.56086e-08,-2.13871e-07
37306,-2.34598e-07,-3.56833e-07
37307,-2.03227e-07,-1.75623e-07
37308,5.14584e-08,1.5639e-07
37309,2.73881e-07,3.33591e-07
37310,2.27678e-07,2.02251e-07
37311,-5.75635e-08,-1.03439e-07
37312,-3.05071e-07,-2.96297e-07
37313,-2.62717e-07,-2.07915e-07
37314,4.18762e-08,6.16538e-08
37315,3.19969e-07,2.5182e-07
37316,3.0007e-07,1.94127e-07
37317,-6.27782e-09,-3.59922e-08
37318,-3.12228e-07,-2.07395e-07
37319,-3.2957e-07,-1.64317e-07
37320,-4.2744e-08,2.9845e-08
37321,2.79691e-07,1.70696e-07
37322,3.418e-07,1.24285e-07
37323,9.5328e-08,-4.42095e-08
37324,-2.25454e-07,-1.49184e-07
37325,-3.30869e-07,-8.24159e-08
37326,-1.41007e-07,7.63373e-08
37327,1.56843e-07,1.48232e-07
37328,2.95733e-07,4.85265e-08
37329,1.71474e-07,-1.19202e-07
37330,-8.29813e-08,-1.68976e-07
37331,-2.3954e-07,-3.13061e-08
37332,-1.81909e-07,1.62807e-07
37333,1.25062e-08,2.074e-07
37334,1.67876e-07,3.56356e-08
37335,1.70677e-07,-1.96991e-07
37336,4.74185e-08,-2.55497e-07
37337,-8.73863e-08,-6.13803e-08
37338,-1.38448e-07,2.14207e-07
37339,-9.10156e-08,3.03854e-07
37340,5.44296e-09,1.04215e-07
37341,8.79618e-08,-2.10813e-07
37342,1.13886e-07,-3.44059e-07
37343,6.97631e-08,-1.57592e-07
37344,-2.45771e-08,1.86617e-07
37345,-1.13938e-07,3.69748e-07
37346,-1.29895e-07,2.14345e-07
37347,-4.3401e-08,-1.43775e-07
37348,9.28883e-08,-3.76446e-07
37349,1.68386e-07,-2.6718e-07
37350,1.0578e-07,8.62703e-08
37351,-5.69729e-08,3.61355e-07
37352,-1.82741e-07,3.08592e-07
37353,-1.5302e-07,-2.02461e-08
37354,1.58305e-08,-3.24021e-07
37355,1.75666e-07,-3.31424e-07
37356,1.79007e-07,-4.5767e-08
37357,2.02016e-08,2.67598e-07
37358,-1.54147e-07,3.30586e-07
37359,-1.82468e-07,1.01898e-07
37360,-4.28916e-08,-1.99398e-07
37361,1.27034e-07,-3.05158e-07
37362,1.6638e-07,-1.39392e-07
37363,4.75379e-08,1.29689e-07
37364,-1.02688e-07,2.59354e-07
37365,-1.36208e-07,1.53282e-07
37366,-3.27155e-08,-6.89466e-08
37367,8.78797e-08,-2.01447e-07
37368,9.83997e-08,-1.43677e-07
37369,-6.5941e-10,2.50259e-08
37370,-8.78512e-08,1.41196e-07
37371,-5.99478e-08,1.15011e-07
37372,4.97117e-08,-1.77785e-09
37373,1.06416e-07,-8.73586e-08
37374,2.84723e-08,-7.40499e-08
37375,-1.09162e-07,-5.68669e-10
37376,-1.45178e-07,4.65151e-08
37377,-1.16603e-08,2.81664e-08
37378,1.70989e-07,-1.57609e-08
